wind_speed_max,wind_speed_avg,month_name
38.02798,32.659324,Jan
35.119958000000004,30.869772000000005,Jan
34.896264,31.988242000000003,Jan
26.172198,21.474624000000002,Jan
33.106712,28.185444,Jan
30.646078,25.277422000000005,Jan
19.461378,15.211192,Jan
14.987498000000002,11.855782,Jan
16.105968,12.303170000000001,Jan
15.882274,12.974252,Jan
15.65858,12.526864,Jan
15.65858,12.079476000000001,Jan
16.553356,12.303170000000001,Jan
21.698318,16.105968,Jan
18.790296,14.316416000000002,Jan
23.711564,19.01399,Jan
15.882274,12.079476000000001,Jan
33.106712,29.751302000000003,Jan
40.936002,37.804286,Jan
38.475368,35.119958000000004,Jan
32.43563,28.409138,Jan
35.79104,30.869772000000005,Jan
39.370144,34.001488,Jan
39.14645,33.554100000000005,Jan
37.580592,30.869772000000005,Jan
41.830778,35.119958000000004,Jan
60.397380000000005,51.00223200000001,Jan
81.424616,72.476856,Jan
96.41211400000002,88.80651800000001,Jan
111.623306,101.10968800000002,Jan
101.333382,93.05670400000001,Jan
82.543086,72.924244,Jan
62.858014000000004,52.568090000000005,Jan
49.43637400000001,40.041226,Jan
34.448876000000006,28.409138,Jan
23.48787,19.01399,Jan
17.448132,14.54011,Jan
19.237684,16.329662,Jan
19.461378,16.105968,Jan
22.369400000000002,18.342908,Jan
27.066974000000002,23.48787,Jan
29.08022,23.935258,Jan
29.303914000000002,24.606340000000003,Jan
31.540854000000003,26.84328,Jan
29.08022,24.382646,Jan
27.514362000000002,23.264176000000003,Jan
22.816788,18.790296,Jan
23.48787,19.237684,Jan
19.01399,15.434886000000002,Jan
17.224438000000003,14.092722,Jan
17.671826000000003,14.092722,Jan
15.882274,12.750558000000002,Jan
20.132460000000002,16.105968,Jan
24.158952000000003,19.237684,Jan
23.48787,18.342908,Jan
27.066974000000002,20.579848,Jan
24.606340000000003,19.908766000000004,Jan
24.830034,19.461378,Jan
23.040482000000004,17.224438000000003,Jan
23.711564,18.566602000000003,Jan
21.25093,16.777050000000003,Jan
22.593094,17.224438000000003,Jan
19.908766000000004,15.434886000000002,Jan
19.01399,14.763804,Jan
15.434886000000002,12.526864,Jan
13.869028000000002,10.961006000000001,Jan
9.618842,8.052984,Jan
7.605596,6.487126,Jan
7.158208000000001,6.263432,Jan
9.395148,7.82929,Jan
9.171454,7.605596,Jan
20.579848,17.224438000000003,Jan
32.883018,31.093466000000003,Jan
35.343652000000006,32.883018,Jan
37.356898,34.225182000000004,Jan
40.488614000000005,37.133204000000006,Jan
43.396636,36.909510000000004,Jan
45.85727,38.25167400000001,Jan
46.752046,39.81753200000001,Jan
36.909510000000004,30.422384,Jan
28.409138,22.593094,Jan
33.777794,27.961750000000002,Jan
38.475368,32.211936,Jan
31.31716,23.935258,Jan
17.671826000000003,13.869028000000002,Jan
11.855782,9.618842,Jan
11.855782,9.842536,Jan
14.092722,11.408394,Jan
17.000744,14.092722,Jan
16.105968,13.645334,Jan
15.882274,13.645334,Jan
18.119214,15.65858,Jan
27.290668,20.356154,Jan
32.43563,23.711564,Jan
44.738800000000005,30.422384,Jan
48.765292,32.883018,Jan
50.778538000000005,33.330406,Jan
47.64682200000001,32.659324,Jan
46.97574,31.31716,Jan
52.79178400000001,37.133204000000006,Jan
53.239172,36.685816,Jan
54.581336,39.14645,Jan
48.317904000000006,33.330406,Jan
45.633576,31.988242000000003,Jan
39.14645,26.619586,Jan
36.238428,24.382646,Jan
41.830778,31.093466000000003,Jan
44.96249400000001,34.896264,Jan
48.988986,41.159696,Jan
39.593838,30.646078,Jan
29.303914000000002,21.027236000000002,Jan
21.474624000000002,14.763804,Jan
15.65858,11.408394,Jan
11.184700000000001,9.395148,Jan
10.513618000000001,9.171454,Jan
13.869028000000002,11.855782,Jan
14.763804,12.303170000000001,Jan
13.645334,10.961006000000001,Jan
12.079476000000001,9.842536,Jan
13.645334,10.961006000000001,Jan
11.632088000000001,9.842536,Jan
11.408394,9.618842,Jan
12.526864,10.513618000000001,Jan
14.54011,11.855782,Jan
16.777050000000003,12.974252,Jan
16.777050000000003,12.750558000000002,Jan
17.89552,13.42164,Jan
19.685072,14.092722,Jan
19.685072,14.316416000000002,Jan
24.830034,17.224438000000003,Jan
27.514362000000002,19.01399,Jan
28.185444,20.132460000000002,Jan
23.264176000000003,16.105968,Jan
21.474624000000002,14.987498000000002,Jan
22.816788,15.882274,Jan
24.158952000000003,17.448132,Jan
12.974252,10.513618000000001,Jan
21.698318,16.553356,Jan
29.08022,21.25093,Jan
18.566602000000003,13.869028000000002,Jan
14.54011,11.855782,Jan
26.84328,22.593094,Jan
19.685072,15.434886000000002,Jan
11.855782,9.618842,Jan
11.184700000000001,9.395148,Jan
10.737312000000001,9.171454,Jan
12.303170000000001,10.513618000000001,Jan
11.184700000000001,9.842536,Jan
12.526864,10.737312000000001,Jan
12.526864,10.737312000000001,Jan
12.303170000000001,10.513618000000001,Jan
10.737312000000001,8.94776,Jan
12.303170000000001,10.066230000000001,Jan
16.105968,12.526864,Jan
17.671826000000003,14.316416000000002,Jan
32.883018,27.066974000000002,Jan
36.014734000000004,31.093466000000003,Jan
35.343652000000006,30.198690000000003,Jan
32.883018,28.632832000000004,Jan
28.185444,23.264176000000003,Jan
27.066974000000002,22.369400000000002,Jan
15.882274,12.750558000000002,Jan
28.632832000000004,26.619586,Jan
32.659324,31.093466000000003,Jan
28.856526000000002,27.066974000000002,Jan
27.290668,25.501116000000003,Jan
22.593094,19.237684,Jan
18.119214,13.42164,Jan
13.197946000000002,10.737312000000001,Jan
11.184700000000001,9.395148,Jan
10.066230000000001,8.276678,Jan
7.158208000000001,6.263432,Jan
7.158208000000001,6.039738000000001,Jan
8.052984,6.71082,Jan
13.869028000000002,11.632088000000001,Jan
18.566602000000003,15.211192,Jan
16.553356,13.645334,Jan
16.329662,13.42164,Jan
19.01399,16.105968,Jan
20.356154,16.777050000000003,Jan
22.145706,18.566602000000003,Jan
25.053728,21.474624000000002,Jan
26.395892000000003,21.922012000000002,Jan
27.066974000000002,22.593094,Jan
25.053728,20.579848,Jan
25.277422000000005,21.027236000000002,Jan
27.514362000000002,22.593094,Jan
35.79104,25.948504,Jan
38.922756,27.514362000000002,Jan
25.72481,18.342908,Jan
14.987498000000002,10.961006000000001,Jan
15.882274,12.750558000000002,Jan
25.948504,23.48787,Jan
21.25093,19.908766000000004,Jan
16.777050000000003,16.329662,Jan
14.316416000000002,13.197946000000002,Jan
16.105968,13.42164,Jan
13.645334,10.289924,Jan
10.737312000000001,8.500372,Jan
4.697574,3.5791040000000005,Jan
2.6843280000000003,2.013246,Jan
3.5791040000000005,2.6843280000000003,Jan
4.921268,4.250186,Jan
2.013246,1.7895520000000003,Jan
4.250186,4.026492,Jan
7.158208000000001,6.487126,Jan
13.42164,12.974252,Jan
19.01399,18.119214,Jan
17.671826000000003,17.000744,Jan
15.65858,14.987498000000002,Jan
8.052984,6.487126,Jan
7.158208000000001,6.039738000000001,Jan
47.423128,41.159696,Jan
43.62033,36.909510000000004,Jan
25.053728,18.342908,Jan
25.72481,18.342908,Jan
32.211936,23.48787,Jan
45.409882,35.79104,Jan
47.64682200000001,40.264920000000004,Jan
44.738800000000005,34.448876000000006,Jan
41.383390000000006,29.527608,Jan
35.567346,24.830034,Jan
29.751302000000003,20.579848,Jan
23.040482000000004,18.119214,Jan
21.922012000000002,17.448132,Jan
25.72481,19.908766000000004,Jan
28.632832000000004,21.922012000000002,Jan
46.08096400000001,34.225182000000004,Jan
61.292156,51.00223200000001,Jan
65.318648,57.489358,Jan
61.963238000000004,53.015478,Jan
63.976484000000006,55.47611200000001,Jan
59.726298,54.357642000000006,Jan
62.186932000000006,55.699806,Jan
66.437118,59.055216,Jan
64.647566,58.83152200000001,Jan
50.33115,45.633576,Jan
33.554100000000005,29.974996000000004,Jan
38.699062000000005,35.119958000000004,Jan
49.883762000000004,45.186188,Jan
55.028724000000004,50.107456,Jan
62.186932000000006,56.594582,Jan
57.041970000000006,53.462866,Jan
50.33115,46.752046,Jan
56.147194000000006,51.00223200000001,Jan
66.437118,61.51585000000001,Jan
73.371632,67.10820000000001,Jan
73.595326,67.77928200000001,Jan
67.10820000000001,61.963238000000004,Jan
69.56883400000001,64.423872,Jan
70.68730400000001,65.094954,Jan
67.555588,60.844768,Jan
71.134692,65.094954,Jan
69.121446,62.186932000000006,Jan
58.16044,53.239172,Jan
53.015478,48.765292,Jan
36.909510000000004,33.777794,Jan
13.869028000000002,12.750558000000002,Jan
21.698318,20.132460000000002,Jan
7.605596,6.934514000000001,Jan
13.197946000000002,12.079476000000001,Jan
11.184700000000001,10.066230000000001,Jan
5.816044000000001,4.921268,Jan
4.921268,4.47388,Jan
6.934514000000001,6.487126,Jan
5.592350000000001,4.921268,Jan
3.5791040000000005,3.131716,Jan
13.42164,12.303170000000001,Jan
48.317904000000006,42.72555400000001,Jan
26.395892000000003,23.040482000000004,Jan
43.396636,38.25167400000001,Jan
34.896264,30.198690000000003,Jan
30.422384,25.72481,Jan
29.751302000000003,26.172198,Jan
26.395892000000003,23.935258,Jan
29.527608,27.290668,Jan
32.659324,31.093466000000003,Jan
38.922756,37.133204000000006,Jan
43.844024000000005,41.383390000000006,Jan
38.25167400000001,35.567346,Jan
36.909510000000004,34.448876000000006,Jan
36.238428,33.777794,Jan
35.343652000000006,32.659324,Jan
30.198690000000003,27.961750000000002,Jan
25.053728,23.711564,Jan
22.369400000000002,21.25093,Jan
22.593094,21.027236000000002,Jan
18.119214,17.000744,Jan
11.855782,10.961006000000001,Jan
7.158208000000001,6.487126,Jan
30.198690000000003,27.738056000000004,Jan
39.370144,37.133204000000006,Jan
30.646078,25.501116000000003,Jan
24.606340000000003,20.356154,Jan
21.922012000000002,18.119214,Jan
25.72481,23.264176000000003,Jan
29.527608,27.066974000000002,Jan
28.632832000000004,25.948504,Jan
37.356898,34.896264,Jan
43.396636,41.383390000000006,Jan
52.568090000000005,50.33115,Jan
48.317904000000006,44.515106,Jan
44.515106,40.264920000000004,Jan
34.001488,29.527608,Jan
24.606340000000003,21.698318,Jan
28.856526000000002,24.158952000000003,Jan
27.961750000000002,21.25093,Jan
32.43563,26.172198,Jan
32.211936,24.606340000000003,Jan
29.751302000000003,23.711564,Jan
31.764548,27.290668,Jan
23.935258,20.803542000000004,Jan
17.448132,15.434886000000002,Jan
19.01399,16.329662,Jan
23.040482000000004,20.356154,Jan
2.460634,2.013246,Jan
2.9080220000000003,2.6843280000000003,Jan
17.000744,13.645334,Jan
11.855782,9.171454,Jan
12.079476000000001,10.066230000000001,Jan
9.842536,8.052984,Jan
10.737312000000001,9.171454,Jan
7.82929,6.487126,Jan
6.039738000000001,5.144962,Jan
11.408394,10.737312000000001,Jan
13.197946000000002,11.632088000000001,Jan
17.000744,16.329662,Jan
17.89552,17.448132,Jan
17.000744,16.329662,Jan
12.526864,11.855782,Jan
7.82929,7.381902,Jan
5.144962,4.697574,Jan
8.724066,8.276678,Jan
12.750558000000002,12.303170000000001,Jan
16.105968,15.882274,Jan
15.882274,15.434886000000002,Jan
23.48787,22.816788,Jan
24.830034,23.935258,Jan
32.883018,31.764548,Jan
36.685816,34.896264,Jan
38.25167400000001,35.79104,Jan
42.054472000000004,39.593838,Jan
39.370144,36.909510000000004,Jan
38.699062000000005,36.238428,Jan
36.909510000000004,34.448876000000006,Jan
37.580592,34.67257,Jan
35.79104,33.554100000000005,Jan
36.014734000000004,34.225182000000004,Jan
38.02798,36.014734000000004,Jan
37.356898,35.79104,Jan
36.238428,34.67257,Jan
32.659324,31.093466000000003,Jan
25.72481,24.830034,Jan
24.606340000000003,23.935258,Jan
21.698318,21.474624000000002,Jan
21.25093,20.579848,Jan
19.685072,19.01399,Jan
21.474624000000002,21.25093,Jan
21.698318,21.474624000000002,Jan
23.711564,23.040482000000004,Jan
22.369400000000002,21.922012000000002,Jan
19.461378,19.01399,Jan
15.65858,14.987498000000002,Jan
14.316416000000002,13.869028000000002,Jan
8.724066,8.276678,Jan
7.158208000000001,6.71082,Jan
10.737312000000001,10.066230000000001,Jan
20.803542000000004,19.237684,Jan
25.053728,22.816788,Jan
36.014734000000004,33.330406,Jan
40.488614000000005,38.25167400000001,Jan
36.909510000000004,35.343652000000006,Jan
32.211936,31.093466000000003,Jan
33.777794,32.211936,Jan
37.356898,36.014734000000004,Jan
36.014734000000004,34.67257,Jan
36.909510000000004,35.567346,Jan
35.343652000000006,33.106712,Jan
19.461378,17.671826000000003,Jan
8.500372,7.82929,Jan
7.381902,6.934514000000001,Jan
4.47388,4.250186,Jan
4.47388,4.250186,Jan
5.144962,4.921268,Jan
7.158208000000001,6.71082,Jan
6.71082,6.487126,Jan
12.750558000000002,12.079476000000001,Jan
14.316416000000002,13.197946000000002,Jan
7.381902,6.934514000000001,Jan
5.144962,4.47388,Jan
6.934514000000001,5.816044000000001,Jan
7.605596,6.263432,Jan
12.750558000000002,10.961006000000001,Jan
15.211192,13.42164,Jan
16.105968,14.987498000000002,Jan
22.593094,20.803542000000004,Jan
21.922012000000002,16.777050000000003,Jan
14.763804,12.303170000000001,Jan
16.553356,13.645334,Jan
15.65858,12.303170000000001,Jan
15.434886000000002,12.526864,Jan
17.448132,13.645334,Jan
19.237684,16.105968,Jan
21.25093,17.89552,Jan
19.685072,17.000744,Jan
20.803542000000004,17.448132,Jan
20.579848,17.448132,Jan
18.342908,15.434886000000002,Jan
17.448132,14.763804,Jan
17.224438000000003,14.763804,Jan
16.777050000000003,14.316416000000002,Jan
16.553356,14.092722,Jan
17.224438000000003,14.763804,Jan
17.89552,14.987498000000002,Jan
20.132460000000002,16.553356,Jan
19.685072,16.105968,Jan
20.579848,16.553356,Jan
20.356154,16.553356,Jan
23.264176000000003,19.01399,Jan
25.948504,21.25093,Jan
25.72481,21.027236000000002,Jan
26.84328,22.369400000000002,Jan
26.84328,22.145706,Jan
24.830034,20.132460000000002,Jan
24.830034,20.132460000000002,Jan
22.593094,18.566602000000003,Jan
23.264176000000003,18.790296,Jan
22.145706,17.89552,Jan
21.698318,17.671826000000003,Jan
26.172198,20.579848,Jan
26.172198,19.908766000000004,Jan
27.961750000000002,20.579848,Jan
37.804286,25.72481,Jan
29.08022,21.25093,Jan
23.040482000000004,17.671826000000003,Jan
21.027236000000002,15.882274,Jan
31.988242000000003,23.040482000000004,Jan
28.856526000000002,21.027236000000002,Jan
25.501116000000003,19.461378,Jan
23.040482000000004,17.89552,Jan
25.053728,18.342908,Jan
29.527608,21.698318,Jan
37.804286,28.409138,Jan
46.97574,40.712308,Jan
43.844024000000005,39.81753200000001,Jan
29.527608,25.72481,Jan
27.514362000000002,24.606340000000003,Jan
18.342908,17.000744,Jan
24.158952000000003,21.698318,Jan
15.65858,12.526864,Jan
14.092722,10.737312000000001,Jan
20.579848,17.000744,Jan
14.763804,11.855782,Jan
9.842536,8.276678,Jan
12.079476000000001,9.171454,Jan
14.316416000000002,11.408394,Jan
37.133204000000006,30.198690000000003,Jan
28.185444,21.698318,Jan
38.02798,33.554100000000005,Jan
28.856526000000002,24.158952000000003,Jan
16.105968,12.303170000000001,Jan
18.119214,12.974252,Jan
13.645334,10.513618000000001,Jan
13.197946000000002,10.066230000000001,Jan
14.763804,11.408394,Jan
15.882274,12.079476000000001,Jan
13.645334,10.513618000000001,Jan
12.974252,9.842536,Jan
13.645334,10.289924,Jan
13.42164,10.513618000000001,Jan
13.197946000000002,10.289924,Jan
12.079476000000001,9.618842,Jan
11.408394,8.94776,Jan
11.184700000000001,8.94776,Jan
11.632088000000001,9.171454,Jan
10.961006000000001,9.395148,Jan
9.842536,7.82929,Jan
10.513618000000001,8.276678,Jan
10.066230000000001,8.500372,Jan
10.066230000000001,8.276678,Jan
15.211192,11.855782,Jan
12.750558000000002,10.289924,Jan
17.224438000000003,15.882274,Jan
17.448132,15.65858,Jan
16.553356,14.54011,Jan
18.119214,16.105968,Jan
23.264176000000003,21.474624000000002,Jan
24.830034,22.593094,Jan
23.48787,20.356154,Jan
24.830034,21.25093,Jan
25.72481,23.48787,Jan
17.224438000000003,16.329662,Jan
13.645334,12.974252,Jan
8.724066,7.82929,Jan
2.013246,1.7895520000000003,Jan
4.47388,4.026492,Jan
7.381902,3.35541,Jan
11.184700000000001,7.605596,Jan
17.224438000000003,14.316416000000002,Jan
17.89552,14.987498000000002,Jan
17.89552,14.987498000000002,Jan
16.553356,13.645334,Jan
19.237684,16.105968,Jan
19.01399,15.65858,Jan
19.461378,15.65858,Jan
21.25093,17.671826000000003,Jan
21.922012000000002,18.566602000000003,Jan
23.040482000000004,19.685072,Jan
23.264176000000003,19.685072,Jan
23.48787,19.237684,Jan
25.053728,20.132460000000002,Jan
25.501116000000003,19.908766000000004,Jan
24.606340000000003,19.461378,Jan
22.816788,18.566602000000003,Jan
26.619586,19.01399,Jan
21.027236000000002,15.882274,Jan
17.000744,14.316416000000002,Jan
16.329662,13.197946000000002,Jan
15.65858,12.526864,Jan
14.987498000000002,12.303170000000001,Jan
16.105968,13.645334,Jan
17.671826000000003,14.54011,Jan
15.434886000000002,12.526864,Jan
14.763804,12.303170000000001,Jan
15.65858,12.974252,Jan
15.211192,12.526864,Jan
14.987498000000002,12.750558000000002,Jan
13.869028000000002,12.079476000000001,Jan
14.987498000000002,12.750558000000002,Jan
15.882274,13.645334,Jan
16.777050000000003,14.316416000000002,Jan
18.342908,15.65858,Jan
20.579848,17.224438000000003,Jan
21.027236000000002,17.448132,Feb
23.040482000000004,19.01399,Feb
23.711564,19.237684,Feb
25.72481,21.25093,Feb
25.72481,21.474624000000002,Feb
24.606340000000003,20.579848,Feb
24.606340000000003,20.803542000000004,Feb
27.961750000000002,23.264176000000003,Feb
29.08022,23.935258,Feb
29.08022,23.935258,Feb
32.659324,25.053728,Feb
38.922756,26.395892000000003,Feb
33.106712,23.48787,Feb
40.936002,27.961750000000002,Feb
31.540854000000003,23.935258,Feb
27.066974000000002,19.685072,Feb
24.158952000000003,17.448132,Feb
23.935258,16.553356,Feb
21.027236000000002,14.763804,Feb
24.382646,17.000744,Feb
25.053728,17.671826000000003,Feb
32.883018,24.158952000000003,Feb
34.67257,25.053728,Feb
30.646078,21.698318,Feb
24.158952000000003,16.553356,Feb
28.632832000000004,21.474624000000002,Feb
27.961750000000002,20.356154,Feb
22.593094,17.448132,Feb
19.01399,15.211192,Feb
20.132460000000002,17.224438000000003,Feb
22.145706,19.461378,Feb
24.158952000000003,21.25093,Feb
22.593094,19.461378,Feb
17.224438000000003,14.316416000000002,Feb
12.303170000000001,9.618842,Feb
10.737312000000001,8.724066,Feb
10.066230000000001,8.276678,Feb
8.500372,6.71082,Feb
6.71082,5.3686560000000005,Feb
8.94776,7.158208000000001,Feb
10.961006000000001,8.276678,Feb
10.513618000000001,8.94776,Feb
21.474624000000002,20.356154,Feb
30.422384,28.632832000000004,Feb
27.961750000000002,26.172198,Feb
33.330406,31.988242000000003,Feb
36.014734000000004,32.883018,Feb
31.988242000000003,29.527608,Feb
35.343652000000006,30.869772000000005,Feb
36.014734000000004,31.093466000000003,Feb
49.43637400000001,41.830778,Feb
50.33115,41.60708400000001,Feb
50.33115,42.054472000000004,Feb
40.936002,35.79104,Feb
37.580592,32.211936,Feb
28.185444,22.816788,Feb
29.751302000000003,22.816788,Feb
51.897008,41.159696,Feb
49.883762000000004,35.79104,Feb
39.370144,28.632832000000004,Feb
53.239172,40.936002,Feb
39.14645,28.856526000000002,Feb
32.883018,24.606340000000003,Feb
34.448876000000006,25.501116000000003,Feb
27.961750000000002,21.474624000000002,Feb
23.48787,19.685072,Feb
19.685072,16.553356,Feb
21.027236000000002,17.671826000000003,Feb
19.237684,16.105968,Feb
18.119214,14.987498000000002,Feb
18.119214,15.211192,Feb
19.01399,16.105968,Feb
23.711564,19.237684,Feb
21.25093,17.224438000000003,Feb
22.369400000000002,18.342908,Feb
21.698318,18.119214,Feb
26.84328,21.922012000000002,Feb
23.040482000000004,18.790296,Feb
22.369400000000002,18.790296,Feb
23.48787,19.461378,Feb
24.382646,20.579848,Feb
24.158952000000003,19.685072,Feb
22.593094,18.119214,Feb
19.908766000000004,16.329662,Feb
22.593094,17.448132,Feb
21.474624000000002,17.000744,Feb
25.053728,18.342908,Feb
23.711564,18.566602000000003,Feb
19.908766000000004,16.329662,Feb
17.224438000000003,13.645334,Feb
17.000744,13.42164,Feb
29.527608,23.040482000000004,Feb
22.369400000000002,17.448132,Feb
30.422384,27.066974000000002,Feb
33.777794,30.646078,Feb
25.948504,21.25093,Feb
23.935258,19.908766000000004,Feb
21.922012000000002,18.566602000000003,Feb
23.48787,19.685072,Feb
15.434886000000002,11.855782,Feb
18.566602000000003,14.54011,Feb
19.685072,15.211192,Feb
24.158952000000003,19.01399,Feb
20.132460000000002,15.211192,Feb
19.237684,15.434886000000002,Feb
15.434886000000002,11.855782,Feb
12.974252,8.94776,Feb
11.632088000000001,8.94776,Feb
15.434886000000002,12.526864,Feb
21.922012000000002,17.89552,Feb
26.172198,21.25093,Feb
30.198690000000003,25.72481,Feb
36.685816,33.330406,Feb
33.777794,31.093466000000003,Feb
37.804286,33.554100000000005,Feb
40.936002,35.119958000000004,Feb
46.752046,40.712308,Feb
46.08096400000001,39.370144,Feb
42.949248000000004,35.343652000000006,Feb
40.264920000000004,29.303914000000002,Feb
36.685816,25.501116000000003,Feb
34.448876000000006,24.382646,Feb
31.093466000000003,21.698318,Feb
